heure;latitude;longitude;altitude;cardio
23:13:32;19.61000544950366;-155.97884248942137;7.800000190734863;143
23:13:38;19.610168728977442;-155.97895874641836;7.400000095367432;145
23:13:44;19.610346257686615;-155.97906528040767;8.399999618530273;144
23:13:50;19.610521188005805;-155.97918891347945;9.600000381469727;145
23:13:56;19.610686730593443;-155.9792977105826;9.199999809265137;144
23:14:02;19.610852524638176;-155.9793935995549;8.199999809265137;144
23:14:08;19.611027454957366;-155.97949954681098;6.599999904632568;145
23:14:14;19.611191237345338;-155.9796219225973;6.400000095367432;145
23:14:21;19.61136189289391;-155.97975494340062;7.199999809265137;145
23:14:26;19.611512096598744;-155.97986835055053;8.199999809265137;144
23:14:32;19.611685601994395;-155.97999793477356;9.0;143
23:14:38;19.611845444887877;-155.98012466914952;11.0;144
23:14:44;19.612012496218085;-155.98024771548808;12.399999618530273;144
23:14:50;19.61217535659671;-155.98036816343665;12.600000381469727;144
23:14:56;19.612343832850456;-155.98049112595618;12.399999618530273;144
23:15:02;19.61250669322908;-155.9806143399328;12.199999809265137;143
23:15:08;19.612675588577986;-155.98073973320425;12.199999809265137;144
23:15:14;19.612830067053437;-155.98086026497185;11.800000190734863;146
23:15:20;19.61298798210919;-155.98098557442427;10.800000190734863;145
23:15:26;19.613152854144573;-155.9811133146286;10.399999618530273;145
23:15:32;19.61332962848246;-155.98122496157885;10.800000190734863;146
23:15:38;19.613497769460082;-155.98134582862258;11.0;145
23:15:44;19.613661048933864;-155.9814701322466;11.800000190734863;144
23:15:50;19.613820975646377;-155.98158655688167;10.399999618530273;144
23:15:56;19.613991798833013;-155.98170935176313;10.399999618530273;141
23:16:02;19.61416815407574;-155.98182728514075;11.0;139
23:16:08;19.614338977262378;-155.98193122074008;11.399999618530273;137
23:16:14;19.614509800449014;-155.98202995955944;12.399999618530273;138
23:16:20;19.614687245339155;-155.98213624209166;11.800000190734863;139
23:16:23;19.614778272807598;-155.98219625651836;11.600000381469727;142
23:16:29;19.6149508561939;-155.98231427371502;10.0;140
23:16:35;19.615125618875027;-155.98240412771702;8.399999618530273;143
23:16:41;19.615307170897722;-155.98249875940382;7.599999904632568;142
23:16:47;19.61548545397818;-155.98258660174906;8.0;143
23:16:53;19.615653762593865;-155.9826824069023;8.800000190734863;144
23:16:59;19.61582249030471;-155.98275817930698;10.600000381469727;145
23:17:05;19.61600680835545;-155.98283529281616;12.0;145
23:17:11;19.616181571036577;-155.982919447124;13.199999809265137;145
23:17:14;19.616271760314703;-155.98296420648694;14.0;140
23:17:15;19.61630084551871;-155.9829797130078;14.199999809265137;140
23:17:19;19.616422215476632;-155.98303511738777;14.600000381469727;144
23:17:25;19.61659949272871;-155.98310912959278;15.0;145
23:17:31;19.61677006445825;-155.9831786993891;14.600000381469727;146
23:17:35;19.616880789399147;-155.9832284040749;13.199999809265137;143
23:17:41;19.617059156298637;-155.98329319618642;12.600000381469727;143
23:17:47;19.617237858474255;-155.9833795297891;13.199999809265137;140
23:17:53;19.617411447688937;-155.98346276208758;13.600000381469727;141
23:17:57;19.617527117952704;-155.98352529108524;13.600000381469727;146
23:18:03;19.617696600034833;-155.9836097806692;13.600000381469727;148
23:18:09;19.617874547839165;-155.98371170461178;13.399999618530273;147
23:18:15;19.618047131225467;-155.98379619419575;13.800000190734863;147
23:18:21;19.61822717450559;-155.98387892358005;14.399999618530273;147
23:18:27;19.618402272462845;-155.9839435480535;16.0;147
23:18:33;19.618577705696225;-155.98401521332562;16.799999237060547;147
23:18:39;19.618752216920257;-155.98408922553062;18.399999618530273;147
23:18:45;19.618933852761984;-155.98416206426919;19.600000381469727;148
23:18:51;19.619114315137267;-155.98423892632127;20.399999618530273;146
23:18:57;19.619302405044436;-155.98433825187385;20.399999618530273;146
23:19:03;19.619486555457115;-155.9844065643847;20.0;146
23:19:09;19.61967447772622;-155.98448527045548;17.799999237060547;145
23:19:15;19.619864663109183;-155.9845577739179;16.200000762939453;144
23:19:21;19.62005409412086;-155.98463178612292;15.199999809265137;146
23:19:27;19.620243441313505;-155.98469506949186;15.199999809265137;143
23:19:33;19.620436560362577;-155.98476111888885;16.200000762939453;145
23:19:39;19.620632277801633;-155.98483320325613;17.200000762939453;144
23:19:45;19.620839226990938;-155.98489279858768;18.0;144
23:19:51;19.621041230857372;-155.98495448939502;17.399999618530273;144
23:19:57;19.621247928589582;-155.98500922322273;17.399999618530273;143
23:20:02;19.621428977698088;-155.9850595984608;17.200000762939453;144
23:20:08;19.62163525633514;-155.9851219598204;17.0;143
23:20:13;19.621815802529454;-155.98516923375428;15.800000190734863;144
23:20:18;19.622001964598894;-155.98520980216563;14.399999618530273;144
23:20:23;19.6221864502877;-155.9852507058531;13.399999618530273;143
23:20:28;19.622378228232265;-155.98529102280736;12.399999618530273;143
23:20:33;19.622567491605878;-155.98535229451954;12.0;142
23:20:38;19.622744852676988;-155.98538741469383;10.600000381469727;142
23:20:44;19.622947359457612;-155.98542052321136;8.399999618530273;142
23:20:49;19.62312907911837;-155.9854547213763;6.599999904632568;143
23:20:55;19.623332172632217;-155.98550342023373;6.400000095367432;142
23:21:01;19.623535769060254;-155.98556192591786;7.599999904632568;143
23:21:07;19.623736012727022;-155.98562537692487;7.800000190734863;141
23:21:13;19.623931227251887;-155.98570877686143;8.0;141
23:21:19;19.624112360179424;-155.9858221001923;8.399999618530273;142
23:21:25;19.62428217753768;-155.98593550734222;8.0;142
23:21:31;19.624425759539008;-155.98607640713453;6.0;141
23:21:37;19.624573113396764;-155.98622208461165;5.400000095367432;142
23:21:43;19.624729603528976;-155.98637396469712;6.199999809265137;143
23:21:46;19.624812249094248;-155.98645191639662;7.199999809265137;146
23:21:51;19.624936804175377;-155.98658569157124;7.599999904632568;143
23:21:57;19.625078877434134;-155.98674000240862;8.399999618530273;144
23:22:03;19.625232936814427;-155.9868813212961;8.199999809265137;143
23:22:09;19.62539680302143;-155.98700939677656;7.800000190734863;144
23:22:15;19.625566620379686;-155.98712431266904;7.599999904632568;145
23:22:21;19.62574314326048;-155.98723604343832;7.599999904632568;145
23:22:27;19.62592494674027;-155.98733813501894;8.199999809265137;144
23:22:33;19.626108929514885;-155.9874389693141;8.800000190734863;144
23:22:39;19.626276483759284;-155.98751633428037;9.0;143
23:22:45;19.62646147236228;-155.98758791573346;8.800000190734863;145
23:22:51;19.6266607940197;-155.98764608614147;8.0;144
23:22:57;19.62685718201101;-155.98769411444664;7.199999809265137;144
23:23:03;19.62706639431417;-155.98772487603128;7.0;144
23:23:09;19.627268817275763;-155.98775588907301;7.400000095367432;146
23:23:15;19.627463864162564;-155.98779796622694;8.0;144
23:23:21;19.62766444310546;-155.98782411776483;7.800000190734863;143
23:23:27;19.62786577641964;-155.98785412497818;7.199999809265137;144
23:23:33;19.628067780286074;-155.98788178525865;5.599999904632568;143
23:23:39;19.62827774696052;-155.98791606724262;5.0;144
23:23:45;19.62848394177854;-155.98793718963861;6.199999809265137;145
23:23:51;19.628684017807245;-155.98797909915447;8.600000381469727;146
23:23:57;19.62887478992343;-155.98802553489804;11.600000381469727;143
23:24:04;19.629078470170498;-155.98806702531874;13.399999618530273;141
23:24:10;19.629262452945113;-155.98811304196715;13.600000381469727;135
23:24:14;19.62938390672207;-155.98814690485597;13.399999618530273;138
23:24:17;19.629474515095353;-155.98818445578218;13.0;141
23:24:20;19.629559256136417;-155.98821379244328;12.600000381469727;144
23:24:22;19.62962103076279;-155.98822510801256;12.399999618530273;147
23:24:28;19.62981783784926;-155.98825100809336;12.399999618530273;146
23:24:33;19.629980362951756;-155.98828872665763;13.399999618530273;143
23:24:39;19.630166105926037;-155.98835108801723;14.800000190734863;141
23:24:45;19.630357716232538;-155.98840900696814;15.800000190734863;143
23:24:51;19.630541866645217;-155.9884601365775;17.399999618530273;145
23:24:57;19.630728866904974;-155.9885288681835;18.600000381469727;146
23:25:03;19.630915196612477;-155.98861377686262;19.0;147
23:25:09;19.63109423406422;-155.9886938240379;17.799999237060547;147
23:25:15;19.631280479952693;-155.988760124892;15.399999618530273;146
23:25:21;19.63146412745118;-155.98881494253874;13.600000381469727;145
23:25:27;19.63164199143648;-155.98888786509633;12.399999618530273;147
23:25:33;19.631840893998742;-155.98895592615008;11.800000190734863;146
23:25:39;19.632038539275527;-155.98903069272637;11.199999809265137;145
23:25:45;19.632242806255817;-155.9890981670469;11.399999618530273;146
23:25:49;19.63238119147718;-155.98914611153305;11.199999809265137;143
23:25:55;19.63258537463844;-155.98922305740416;10.199999809265137;145
23:26:00;19.632755778729916;-155.9892911184579;8.600000381469727;144
23:26:05;19.63292987085879;-155.98935666494071;8.399999618530273;143
23:26:11;19.633133048191667;-155.9894372150302;8.399999618530273;143
23:26:16;19.633306972682476;-155.9895201958716;7.400000095367432;142
23:26:21;19.63348936289549;-155.98958054557443;7.0;142
23:26:26;19.633660688996315;-155.98964885808527;6.800000190734863;141
23:26:32;19.633857076987624;-155.98972069099545;8.0;142
23:26:38;19.634050950407982;-155.98980392329395;8.800000190734863;143
23:26:43;19.63422034867108;-155.98988086916506;9.800000190734863;143
23:26:48;19.63440173305571;-155.9899584017694;9.199999809265137;141
23:26:54;19.634598791599274;-155.99004859104753;7.599999904632568;144
23:27:00;19.63477933779359;-155.99014246836305;7.0;144
23:27:06;19.634971199557185;-155.99024179391563;6.199999809265137;144
23:27:12;19.63516054674983;-155.99033282138407;6.800000190734863;146
23:27:18;19.635329693555832;-155.99042451940477;8.399999618530273;145
23:27:24;19.635490542277694;-155.99054806865752;11.600000381469727;145
23:27:30;19.635644517838955;-155.99069961346686;12.199999809265137;147
23:27:36;19.635794470086694;-155.99084889516234;11.199999809265137;148
23:27:41;19.635913660749793;-155.99096909165382;10.199999809265137;145
23:27:47;19.636063193902373;-155.99111141636968;9.399999618530273;146
23:27:53;19.63621247559786;-155.99124980159104;8.0;145
23:27:59;19.636349100619555;-155.99143034778535;6.400000095367432;145
23:28:04;19.636466028168797;-155.99157837219536;6.800000190734863;146
23:28:10;19.636598965153098;-155.99173218011856;8.399999618530273;145
23:28:16;19.636734249070287;-155.99187442101538;9.199999809265137;147
23:28:22;19.636878836899996;-155.99202948622406;9.399999618530273;148
23:28:28;19.63702225126326;-155.99219536408782;9.199999809265137;147
23:28:34;19.63717572391033;-155.9923520218581;9.0;148
23:28:35;19.637203216552734;-155.9923787601292;9.0;149
23:28:39;19.637310337275267;-155.992470709607;8.800000190734863;146
23:28:45;19.637502199038863;-155.99247397854924;8.199999809265137;147
23:28:49;19.637595489621162;-155.9923628345132;7.599999904632568;150
23:28:55;19.637690456584096;-155.99217323586345;7.599999904632568;147
23:29:01;19.63777218014002;-155.99197978153825;8.0;148
23:29:07;19.637864381074905;-155.99179420620203;9.0;146
23:29:13;19.63794627226889;-155.99160402081907;10.199999809265137;148
23:29:20;19.63803864084184;-155.99140997976065;12.0;147
23:29:26;19.63813184760511;-155.99124594591558;14.199999809265137;148
23:29:32;19.638217259198427;-155.99105768837035;15.600000381469727;148
23:29:38;19.638307197019458;-155.9908783994615;15.800000190734863;148
23:29:44;19.638392440974712;-155.99070883356035;15.399999618530273;149
23:29:50;19.63855404406786;-155.99065594375134;17.0;147
23:29:56;19.638737188652158;-155.99074948579073;18.799999237060547;149
23:30:02;19.638905078172684;-155.99083757959306;20.0;151
23:30:07;19.639045977964997;-155.9909130167216;20.200000762939453;148
23:30:13;19.639225183054805;-155.99100253544748;20.799999237060547;150
23:30:19;19.639408411458135;-155.99108409136534;19.799999237060547;148
23:30:22;19.639495750889182;-155.991133376956;19.399999618530273;153
23:30:23;19.639523159712553;-155.99114888347685;19.200000762939453;153
23:30:27;19.639634639024734;-155.99122105166316;18.600000381469727;150
23:30:33;19.63978593237698;-155.99134359508753;17.600000381469727;147
23:30:39;19.639931274577975;-155.99149036221206;17.600000381469727;147
23:30:45;19.640062283724546;-155.99165028892457;17.600000381469727;146
23:30:51;19.640193041414022;-155.9918113052845;16.399999618530273;145
23:30:57;19.640309046953917;-155.99196947179735;14.800000190734863;144
23:31:03;19.64041080325842;-155.99213182926178;14.399999618530273;145
23:31:09;19.640490682795644;-155.99232855252922;14.600000381469727;145
23:31:15;19.64057022705674;-155.9925372619182;14.399999618530273;145
