heure;latitude;longitude;altitude;cardio
08:28:42;46.153823;-1.188525;3.0;155
08:28:48;46.15387;-1.188703;2.7;155
08:28:53;46.15392;-1.188855;2.4;156
08:28:58;46.153973;-1.189008;2.0;159
08:29:04;46.154045;-1.189187;1.4;157
08:29:11;46.154125;-1.18937;1.8;156
08:29:16;46.154182;-1.18951;2.2;156
08:29:21;46.154252;-1.189645;2.8;155
08:29:26;46.154338;-1.189777;3.3;156
08:29:31;46.154435;-1.189877;3.6;156
08:29:36;46.154542;-1.189933;3.8;158
08:29:41;46.154667;-1.189908;3.7;158
08:29:47;46.154805;-1.189842;3.6;159
08:29:52;46.154912;-1.189755;3.4;161
08:29:57;46.155013;-1.18965;3.2;163
08:30:00;46.155072;-1.18958;3.0;163
08:30:06;46.155178;-1.18945;2.6;162
08:30:09;46.155232;-1.189383;2.4;161
08:30:15;46.155347;-1.189237;2.1;160
08:30:20;46.15543;-1.189133;2.0;161
08:30:24;46.155487;-1.189045;2.0;162
08:30:30;46.155602;-1.188908;1.9;161
08:30:35;46.155678;-1.188802;1.7;161
08:30:37;46.155708;-1.188755;1.7;160
08:30:41;46.15578;-1.188673;1.5;159
08:30:46;46.155868;-1.188575;1.4;160
08:30:51;46.155957;-1.188467;1.4;157
08:30:58;46.156075;-1.188305;1.6;157
08:31:03;46.15615;-1.188193;2.0;157
08:31:08;46.156238;-1.188083;2.3;157
08:31:13;46.156342;-1.187998;2.5;156
08:31:19;46.156463;-1.187888;2.8;158
08:31:24;46.156567;-1.187818;2.9;158
08:31:31;46.1567;-1.187717;3.0;155
08:31:35;46.15678;-1.187678;3.0;156
08:31:40;46.156892;-1.187642;3.0;160
08:31:47;46.157047;-1.187593;2.9;159
08:31:52;46.157158;-1.187557;3.0;158
08:31:57;46.157257;-1.187517;3.0;158
08:32:02;46.157368;-1.187488;3.0;159
08:32:07;46.157475;-1.187455;3.1;158
08:32:12;46.157582;-1.187418;2.8;157
08:32:17;46.157695;-1.187373;2.5;159
08:32:23;46.157825;-1.187283;2.3;163
08:32:30;46.15797;-1.187147;2.2;162
08:32:35;46.158062;-1.187022;2.3;162
08:32:41;46.158173;-1.186883;2.5;161
