heure;latitude;longitude;altitude;cardio
11:42:21;46.20089110918343;-74.59599182009697;249.60000610351562;134
11:42:28;46.20028551667929;-74.59604320116341;247.60000610351562;132
11:42:35;46.1997236777097;-74.59595519118011;249.39999389648438;133
11:42:43;46.199138117954135;-74.5957638323307;254.1999969482422;131
11:42:51;46.198552725836635;-74.59560507908463;255.8000030517578;132
11:42:58;46.19798191823065;-74.59551874548197;257.3999938964844;131
11:43:04;46.19741773232818;-74.59563877433538;252.60000610351562;131
11:43:09;46.196856647729874;-74.5957981981337;249.1999969482422;131
11:43:14;46.19623068720102;-74.59596726112068;249.39999389648438;130
11:43:18;46.19569751434028;-74.5961163751781;244.8000030517578;129
11:43:22;46.19510290212929;-74.59619960747659;241.1999969482422;127
11:43:26;46.194451209157705;-74.59619734436274;230.0;126
11:43:30;46.19383438490331;-74.5961750485003;218.39999389648438;126
11:43:34;46.19328998029232;-74.59617177955806;222.0;125
11:43:39;46.19269008748233;-74.59616809152067;233.0;126
11:43:47;46.192096481099725;-74.59616960026324;241.8000030517578;125
11:43:58;46.19155718944967;-74.59612978622317;247.39999389648438;126
11:44:10;46.1910218372941;-74.59602023474872;252.8000030517578;124
11:44:21;46.19043292477727;-74.59590850397944;255.60000610351562;127
11:44:30;46.18986354209483;-74.5957643352449;259.0;126
11:44:38;46.18924755603075;-74.59568420425057;260.6000061035156;125
11:44:45;46.188633162528276;-74.59570641629398;259.3999938964844;127
11:44:51;46.188092194497585;-74.59576056338847;260.20001220703125;127
11:44:57;46.18752658367157;-74.59581320174038;259.0;127
11:45:03;46.18695585988462;-74.59588922560215;257.20001220703125;129
11:45:09;46.18636359460652;-74.59610179066658;254.39999389648438;132
11:45:10;46.18626452051103;-74.59616046398878;253.8000030517578;128
11:45:12;46.18607291020453;-74.59631418809295;252.60000610351562;132
11:45:13;46.18598540313542;-74.59640270099044;252.0;128
11:45:19;46.18550176732242;-74.59697493351996;250.0;127
11:45:25;46.18499415926635;-74.59747910499573;251.0;128
11:45:31;46.18444045074284;-74.59793407469988;251.1999969482422;129
11:45:37;46.183872660622;-74.59836155176163;250.0;129
11:45:43;46.18332196958363;-74.59877704270184;250.39999389648438;127
11:45:49;46.18275862187147;-74.5991831459105;251.8000030517578;131
11:45:55;46.182206170633435;-74.59953116253018;250.1999969482422;129
11:45:59;46.18183300830424;-74.59972579032183;250.0;134
11:46:05;46.181250885128975;-74.59995025768876;250.8000030517578;134
11:46:08;46.18095584213734;-74.60006827488542;250.8000030517578;130
11:46:10;46.18075367063284;-74.6001263614744;250.60000610351562;125
11:46:15;46.18024664930999;-74.60027639754117;249.39999389648438;128
11:46:21;46.17964365519583;-74.60051687434316;246.60000610351562;128
11:46:27;46.179041247814894;-74.60074184462428;249.1999969482422;127
11:46:33;46.17842190898955;-74.60098139941692;250.1999969482422;128
11:46:39;46.17782226763666;-74.60128557868302;249.0;127
11:46:43;46.17743292823434;-74.60154977627099;249.39999389648438;124
11:46:48;46.17695935070515;-74.60197172127664;247.0;122
11:46:53;46.17648359388113;-74.60244722664356;245.1999969482422;125
11:46:58;46.17601948790252;-74.6029581874609;243.39999389648438;125
11:47:03;46.17556309327483;-74.60347266867757;242.0;126
11:47:08;46.17514735087752;-74.60399435833097;240.8000030517578;126
11:47:11;46.17492782883346;-74.60426576435566;239.8000030517578;126
11:47:17;46.17439021356404;-74.60474294610322;239.8000030517578;126
11:47:22;46.17391353473067;-74.60519514977932;239.1999969482422;129
11:47:27;46.173434760421515;-74.60565640591085;234.60000610351562;132
11:47:32;46.17295472882688;-74.60612755268812;239.0;134
11:47:37;46.17246564477682;-74.60662845522165;244.39999389648438;131
11:47:42;46.171910259872675;-74.60703338496387;241.60000610351562;129
11:47:47;46.17130466736853;-74.60730789229274;233.39999389648438;129
11:47:51;46.17077090777457;-74.60747754201293;226.0;127
11:47:55;46.17019875906408;-74.60755415260792;222.0;126
11:47:58;46.169758792966604;-74.60751509293914;217.0;122
11:48:02;46.16915797814727;-74.60739984177053;211.0;121
11:48:06;46.168557330965996;-74.60731057450175;201.60000610351562;122
11:48:10;46.167964562773705;-74.6072337962687;198.0;123
11:48:14;46.16737154312432;-74.60713597945869;200.0;123
11:48:18;46.166793359443545;-74.60703514516354;200.1999969482422;122
11:48:22;46.16624878719449;-74.60693816654384;200.0;120
11:48:27;46.165615702047944;-74.60682400502264;201.39999389648438;122
11:48:32;46.16503005847335;-74.60671436972916;202.60000610351562;125
11:48:36;46.16458799690008;-74.60664354264736;204.1999969482422;128
11:48:42;46.16395222954452;-74.60653809830546;203.60000610351562;130
11:48:45;46.16365182213485;-74.60648705251515;204.0;133
11:48:51;46.16307330317795;-74.60636585019529;205.39999389648438;134
11:48:57;46.162513978779316;-74.60618371143937;206.39999389648438;132
11:49:03;46.16199639625847;-74.60596024990082;204.8000030517578;132
11:49:10;46.161421649158;-74.60568121634424;204.39999389648438;130
11:49:17;46.16088554263115;-74.60537469014525;207.0;128
11:49:23;46.1604530364275;-74.60512675344944;209.8000030517578;131
11:49:31;46.159894885495305;-74.60478368215263;212.1999969482422;131
11:49:39;46.15934000350535;-74.60444304160774;214.0;131
11:49:40;46.159277725964785;-74.60440624505281;214.0;134
11:49:48;46.158754443749785;-74.60412612184882;214.39999389648438;133
11:49:51;46.158557552844286;-74.60401807911694;216.60000610351562;132
11:49:59;46.15802111104131;-74.60370006971061;221.8000030517578;133
11:50:07;46.157415099442005;-74.60349186323583;221.39999389648438;132
11:50:14;46.156820906326175;-74.6033984888345;221.1999969482422;134
