heure;latitude;longitude;altitude;cardio
11:43:45;45.18369519151747;-1.085901539772749;13.600000381469727;116
11:43:50;45.18387297168374;-1.0858650784939528;14.199999809265137;113
11:43:55;45.183962155133486;-1.0856316424906254;14.600000381469727;115
11:43:59;45.18399702385068;-1.0854200832545757;14.800000190734863;119
11:44:02;45.18402996473014;-1.0852776747196913;15.399999618530273;123
11:44:07;45.184112610295415;-1.0850279778242111;16.799999237060547;119
11:44:09;45.1841514185071;-1.0849231202155352;17.399999618530273;122
11:44:13;45.18424529582262;-1.0847133211791515;18.799999237060547;125
11:44:14;45.18426910042763;-1.0846577491611242;19.200000762939453;129
11:44:15;45.18429642543197;-1.08459890820086;19.600000381469727;125
11:44:19;45.184395080432296;-1.084342673420906;19.0;129
11:44:21;45.18442818894982;-1.0842202976346016;18.799999237060547;125
11:44:23;45.18446599133313;-1.0840899590402842;18.600000381469727;122
11:44:24;45.18447839654982;-1.0840224847197533;18.600000381469727;122
11:44:25;45.18448677845299;-1.0839584469795227;18.600000381469727;125
11:44:30;45.18451804295182;-1.083660051226616;17.600000381469727;127
11:44:31;45.18451988697052;-1.0836059041321278;17.399999618530273;131
11:44:32;45.184520641341805;-1.08355225995183;17.0;134
11:44:33;45.18452282063663;-1.083497777581215;16.600000381469727;137
11:44:34;45.184525502845645;-1.0834432113915682;16.399999618530273;137
11:44:37;45.18453153781593;-1.0832673590630293;15.800000190734863;134
11:44:39;45.18453665077686;-1.083164094015956;15.600000381469727;131
11:44:41;45.184538662433624;-1.0830505192279816;15.600000381469727;128
11:44:46;45.184559281915426;-1.0827568173408508;17.399999618530273;127
11:44:51;45.18459599465132;-1.0824912786483765;19.0;126
11:44:56;45.18464595079422;-1.0822356306016445;20.0;125
11:45:01;45.18467386253178;-1.0819598659873009;19.399999618530273;126
11:45:07;45.184594821184874;-1.081693321466446;18.399999618530273;126
11:45:12;45.1844188850373;-1.0816145315766335;17.399999618530273;126
11:45:17;45.18424169160426;-1.0815650783479214;17.0;127
11:45:23;45.184039855375886;-1.0814838577061892;17.200000762939453;126
11:45:27;45.183897111564875;-1.0814313869923353;17.600000381469727;129
11:45:32;45.18370868638158;-1.0813724622130394;17.0;132
11:45:34;45.18363551236689;-1.081349328160286;17.0;135
11:45:38;45.18349042162299;-1.0813005454838276;17.200000762939453;132
11:45:41;45.18338514491916;-1.0812722146511078;17.399999618530273;129
11:45:47;45.18317769281566;-1.0811922512948513;17.799999237060547;129
11:45:52;45.182980885729194;-1.0811684466898441;18.0;131
11:45:53;45.182942831888795;-1.0811825282871723;18.0;135
11:45:58;45.182752814143896;-1.0812501702457666;18.0;136
11:46:03;45.18256195820868;-1.0811782535165548;18.0;134
11:46:09;45.18237856216729;-1.081099295988679;17.799999237060547;134
11:46:15;45.18219055607915;-1.0810163151472807;18.0;135
11:46:21;45.181980673223734;-1.080928472802043;17.799999237060547;135
11:46:26;45.18177221529186;-1.0808732360601425;17.799999237060547;134
11:46:31;45.181586891412735;-1.0808029118925333;19.0;135
11:46:34;45.181505670771;-1.0807266365736723;19.200000762939453;136
11:46:36;45.18149862997234;-1.0806309152394533;19.200000762939453;136
11:46:41;45.181535594165325;-1.0803534742444754;19.200000762939453;136
11:46:46;45.181588903069496;-1.0800865944474936;19.200000762939453;134
11:46:51;45.18162637017667;-1.0798256658017635;19.799999237060547;136
11:46:56;45.18168093636632;-1.079566329717636;19.600000381469727;135
11:47:01;45.181731982156634;-1.0793217457830906;19.399999618530273;135
11:47:07;45.18177003599703;-1.0790311452001333;19.600000381469727;135
11:47:12;45.181829212233424;-1.0787866450846195;20.0;134
11:47:18;45.18188319168985;-1.0784910153597593;20.0;133
11:47:23;45.181923592463136;-1.0782403964549303;19.399999618530273;133
11:47:28;45.18197463825345;-1.0779844969511032;19.399999618530273;133
11:47:31;45.18199408426881;-1.0778312757611275;19.399999618530273;136
11:47:36;45.182046638801694;-1.0775842610746622;20.200000762939453;136
